title,text,date,publisher,keyword
삼성전자 태국 야생동물 보호구역에서 봉사활동 실시, 삼성전자는 지난 4일부터 5일까지 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역에서 봉사활동을 실시했다고 9일 발표했다. 지난 1965년 설립된...,20181009,EBN,1965년
삼성 스마트TV 콘텐츠 구입 후 삼성페이 승인…결제 끝,9일 삼성전자는 스마트TV에 탑재된 T-커머스 전용 결제 시스템 '삼성 체크아웃'에 삼성페이 간편결제 플랫폼을 도입했다고 밝혔다. 상품 구매시 결제수단 단계에서 삼성페이를 선택하고...,20181009,매일일보,결제
삼성전자 임직원 대상 AI 아이디어 발굴 나섰다, 연합삼성전자 임직원들이 혁신적인 인공지능 제품과 서비스 개발을 위해 머리를 맞댔다. 삼성전자는 사내 집단지성 시스템 ‘모자이크’에서 지난 1일부터 12일까지 2주간 ‘소비자에게 새로운...,20181009,위키트리,연합
폴더블 패널 매출 2022년 10조원…삼성·LG·BOE 3파전,"美 DSCC ""3년간 출하 20배 증가 전망""…IHS마킷도 '폭풍성장' 예고 폴더블 디스플레이의 예 삼성전자와 중국 화웨이가 내년 폴더블 스마트폰 출시를 준비하는 가운데 전 세계 폴더블 디스플레이 패널 시장...",20181009,연합뉴스,더블
삼성애플 특허소송 변호사가 말하는 지식재산권,"올해 세미나의 강사들로는 세기의 특허 전쟁으로 남은 삼성전자와 애플의 소송전을 이끈 삼성전자 북미 본사 지재권센터의 케네스 코리아 대표 변호사, 블록 체인과 지식재산권을 강연할 USC 공대 교수인...",20181009,미주한국일보,usc
삼성전자 외국인 3조5574억원 순매도 행렬…국내 증권가도 분위기 바뀌나, 올해 외국인 매도 1위는 삼성전자 기관투자자도 주식 4조원 팔아 예전엔 ‘반도체’ 낙관적 예측 대세 3분기 실적 발표 뒤 변화 ‘목표주가 하향’ 보고서 등장 서울 서초동 삼성전자 사옥. 한겨레...,20181008,한겨레,4조원
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
스마트TV에서 삼성페이로 편하게 결제하세요,소비자들은 보다 손쉽게 TV 내 결제 기능을 이용할 수 있다.  2018.10.9/뉴스1 phonalist@news1.kr ▶ 진짜 블록체인을 만나는 곳 '크립토허브' 오픈! ,20181009,뉴스1,만나는
삼성전자 태국법인 생태계 재건 봉사활동,"삼성전자 태국법인 임직원들이 지난 4일부터 이틀간 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 자연 생태계 재건을 위한 자원봉사활동을 하고 있다. 삼성전자 제공 ⓒ 세상을 보는 눈, 글로벌...",20181009,세계일보,태국
삼성전자 임직원 대상 AI 아이디어 발굴 나섰다, 연합삼성전자 임직원들이 혁신적인 인공지능 제품과 서비스 개발을 위해 머리를 맞댔다. 삼성전자는 사내 집단지성 시스템 ‘모자이크’에서 지난 1일부터 12일까지 2주간 ‘소비자에게 새로운...,20181009,위키트리,연합
삼성페이로 삼성 스마트 TV 콘텐츠 결제 가능해져,삼성전자는 스마트 TV에 탑재된 전자상거래 전용 결제 시스템 '삼성 체크아웃'이 '삼성페이' 간편결제 서비스를 시작했다고 9일 밝혔다. 삼성 체크아웃은 TV를 통해 각종 디지털 콘텐츠와 서비스를 구매할 수 있도록...,20181009,파이낸셜뉴스,체크아웃
폴더블 패널 매출 2022년 10조원…삼성·LG·BOE 3파전,"美 DSCC ""3년간 출하 20배 증가 전망""…IHS마킷도 '폭풍성장' 예고 폴더블 디스플레이의 예 삼성전자와 중국 화웨이가 내년 폴더블 스마트폰 출시를 준비하는 가운데 전 세계 폴더블 디스플레이 패널 시장...",20181009,연합뉴스,더블
삼성애플 특허소송 변호사가 말하는 지식재산권,"올해 세미나의 강사들로는 세기의 특허 전쟁으로 남은 삼성전자와 애플의 소송전을 이끈 삼성전자 북미 본사 지재권센터의 케네스 코리아 대표 변호사, 블록 체인과 지식재산권을 강연할 USC 공대 교수인...",20181009,미주한국일보,usc
삼성전자 외국인 3조5574억원 순매도 행렬…국내 증권가도 분위기 바뀌나, 올해 외국인 매도 1위는 삼성전자 기관투자자도 주식 4조원 팔아 예전엔 ‘반도체’ 낙관적 예측 대세 3분기 실적 발표 뒤 변화 ‘목표주가 하향’ 보고서 등장 서울 서초동 삼성전자 사옥. 한겨레...,20181008,한겨레,4조원
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
삼성전자 임직원 AI 주제 온라인 토론회,"혁신적 제품·서비스 개발 위해 머리 맞대 / SKT, 삼성서울병원과 AI기술 업무 협약 삼성전자의 모든 임직원이 혁신적인 인공지능 제품과 서비스 개발을 위해 머리를 맞댔다. 삼성전자는 사내 집단지성 시스템...",20181009,세계일보,머리
삼성 태국서 자연생태계 재건 봉사활동 펼쳐,삼성전자가 지난 4일부터 5일까지 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 동물 주거환경 개선과 수자원 보호 등 자연 생태계 재건을 위한 자원봉사...,20181009,스포츠조선,보호
삼성스마트 TV 모바일결제로 ‘더 똑똑’,2018년형 삼성 QLED TV 내에 탑재된 T-커머스 전용 결제 시스템 ‘삼성 체크아웃’에 도입된 ‘삼성페이’./삼성전자 제공.  김영민 기지= 삼성 스마트TV가 모바일 결제...,20181009,전남매일,결제
폴더블 패널 매출 2022년 10조원…삼성·LG·BOE 3파전,"美 DSCC ""3년간 출하 20배 증가 전망""…IHS마킷도 '폭풍성장' 예고 폴더블 디스플레이의 예 삼성전자와 중국 화웨이가 내년 폴더블 스마트폰 출시를 준비하는 가운데 전 세계 폴더블 디스플레이 패널 시장...",20181009,연합뉴스,더블
삼성애플 특허소송 변호사가 말하는 지식재산권,"올해 세미나의 강사들로는 세기의 특허 전쟁으로 남은 삼성전자와 애플의 소송전을 이끈 삼성전자 북미 본사 지재권센터의 케네스 코리아 대표 변호사, 블록 체인과 지식재산권을 강연할 USC 공대 교수인...",20181009,미주한국일보,usc
삼성전자 외국인 3조5574억원 순매도 행렬…국내 증권가도 분위기 바뀌나, 올해 외국인 매도 1위는 삼성전자 기관투자자도 주식 4조원 팔아 예전엔 ‘반도체’ 낙관적 예측 대세 3분기 실적 발표 뒤 변화 ‘목표주가 하향’ 보고서 등장 서울 서초동 삼성전자 사옥. 한겨레...,20181008,한겨레,4조원
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
삼성전자 스마트TV에 모바일결제 ‘삼성페이’ 탑재,삼성전자가 스마트TV에 모바일 결제 플랫폼 '삼성페이'를 탑재한다. 삼성전자는 스마트TV 내에 있는 T-커머스 전용 결제 시스템 '삼성 체크아웃'에 삼성페이 간편결제 서비스를 도입한다고 9일 밝혔다. 삼성전자 모델이...,20181009,비즈니스포스트,결제
삼성전자 AI 아이디어 찾는다…임직원 토론회 진행,삼성전자가 인공지능 제품과 서비스 개발을 위해 임직원 간 대토론회를 진행한다. 9일 삼성전자에 따르면 사내 집단지성 시스템 '모자이크'에서 지난 1일부터 12일까지 2주간 '소비자에게 새로운 가치를 줄 수...,20181009,스포츠조선,토론회
삼성전자 태국 야생동물 보호구역서 봉사활동, 10월 4일부터 5일까지 삼성전자 태국법인 임직원들이 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 자연 생태계 재건을 위한...,20181009,머니투데이,태국
삼성애플 특허소송 변호사가 말하는 지식재산권,"올해 세미나의 강사들로는 세기의 특허 전쟁으로 남은 삼성전자와 애플의 소송전을 이끈 삼성전자 북미 본사 지재권센터의 케네스 코리아 대표 변호사, 블록 체인과 지식재산권을 강연할 USC 공대 교수인...",20181009,미주한국일보,usc
삼성전자 외국인 3조5574억원 순매도 행렬…국내 증권가도 분위기 바뀌나, 올해 외국인 매도 1위는 삼성전자 기관투자자도 주식 4조원 팔아 예전엔 ‘반도체’ 낙관적 예측 대세 3분기 실적 발표 뒤 변화 ‘목표주가 하향’ 보고서 등장 서울 서초동 삼성전자 사옥. 한겨레...,20181008,한겨레,4조원
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
外人·기관 올 들어 가장 많이 팔아치운 삼성전자개인이 담았다,= 올 들어 외국인과 기관이 가장 많이 팔아치운 삼성전자를 개인들이 담은 것으로 나타났다. 개인이 가장 많이 사들인 종목은 삼성전자였다. 8일 한국거래소에 따르면 올해 1~9월 유가증권시장에서...,20181008,뉴시스 ,많이
삼성을 위한 AI는 무엇인가 사내 대토론회, 삼성전자의 모든 임직원이 혁신적인 인공지능 제품과 서비스 개발을 위해 머리를 맞댄다. 삼성전자는 사내 집단지성 시스템...,20181009,머니투데이,머리
삼성 스마트 TV 삼성페이 탑재로 간편 결제,삼성전자가 스마트 TV 내에 탑재된 T-커머스 전용 결제 시스템 '삼성 체크아웃'에 '삼성페이' 간편결제 서비스를 도입했다. '삼성 체크아웃'은 2015년에 삼성전자가 자사 스마트 TV 내에 처음...,20181009,세계파이낸스,체크아웃
삼성전자 태국 야생동물 보호구역서 자연 생태계 재건 봉사활동 실시,"지난 4일부터 5일까지 삼성전자 태국법인 임직원들이 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 자연 생태계 재건을 위한 자원봉사 활동을 하고 있다. ⓒ 삼성전자 (시사오늘, 시사ON, 시사온...",20181009,시사오늘,시사
삼성전자 외국인 3조5574억원 순매도 행렬…국내 증권가도 분위기 바뀌나, 올해 외국인 매도 1위는 삼성전자 기관투자자도 주식 4조원 팔아 예전엔 ‘반도체’ 낙관적 예측 대세 3분기 실적 발표 뒤 변화 ‘목표주가 하향’ 보고서 등장 서울 서초동 삼성전자 사옥. 한겨레...,20181008,한겨레,4조원
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
外人·기관 올 들어 가장 많이 팔아치운 삼성전자개인이 담았다,= 올 들어 외국인과 기관이 가장 많이 팔아치운 삼성전자를 개인들이 담은 것으로 나타났다. 개인이 가장 많이 사들인 종목은 삼성전자였다. 8일 한국거래소에 따르면 올해 1~9월 유가증권시장에서...,20181008,뉴시스 ,많이
마감신라젠 288억 지급 소송에 이틀 연속 하락삼성전자 사상 최대,"시가총액 상위주 가운데는 삼성전자, SK하이닉스, 셀트리온, 삼성바이오로직스 등이 올랐다. 반면 현대차, POSCO, 삼성물산, KB금융, LG화학 등은 내렸다. 이날...",20181008,아시아타임즈,위주
삼성 스마트 TV에 ‘삼성페이’ 탑재,삼성전자는 9일 스마트 TV 내에 탑재된 T-커머스 전용 결제 시스템 ‘삼성 체크아웃’에 ‘삼성페이’ 간편결제 서비스를 도입했다고 밝혔다. 삼성 체크아웃은 2015년 삼성전자가 자사 스마트 TV 내에 처음 도입한 TV...,20181009,광남일보,tv
대한민국이 좋다 삼성전자 태국 야생동물 보호구역 봉사활동,  삼성전자가 지난 4일부터 5일까지 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 동물 주거 환경 개선과 수자원 보호 등 자연 생태계 재건을...,20181009,매일일보,보호
삼성전자 외국인 3조5574억원 순매도 행렬…국내 증권가도 분위기 바뀌나, 올해 외국인 매도 1위는 삼성전자 기관투자자도 주식 4조원 팔아 예전엔 ‘반도체’ 낙관적 예측 대세 3분기 실적 발표 뒤 변화 ‘목표주가 하향’ 보고서 등장 서울 서초동 삼성전자 사옥. 한겨레...,20181008,한겨레,4조원
삼성전자 全 임직원이 AI 아이디어 발굴 나섰다,머니투데이 더리더 박영복 삼성전자 임직원들이 혁신적인 인공지능 제품과 서비스 개발을 위해 머리를 맞댔다. 삼성전자는 사내 집단지성 시스템 ‘모자이크’에서 10월 1일부터 12일까지 2주간 ‘소비자에게...,20181009,더리더,더리더
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
外人·기관 올 들어 가장 많이 팔아치운 삼성전자개인이 담았다,= 올 들어 외국인과 기관이 가장 많이 팔아치운 삼성전자를 개인들이 담은 것으로 나타났다. 개인이 가장 많이 사들인 종목은 삼성전자였다. 8일 한국거래소에 따르면 올해 1~9월 유가증권시장에서...,20181008,뉴시스 ,많이
마감신라젠 288억 지급 소송에 이틀 연속 하락삼성전자 사상 최대,"시가총액 상위주 가운데는 삼성전자, SK하이닉스, 셀트리온, 삼성바이오로직스 등이 올랐다. 반면 현대차, POSCO, 삼성물산, KB금융, LG화학 등은 내렸다. 이날...",20181008,아시아타임즈,위주
TV로 콘텐츠 구매 한 번에…삼성전자 스마트 TV에 ‘삼성페이’ 도입, 삼성전자 스마트 TV를 이용하는 소비자라면 TV를 통한 주문과 결제가 한층 간편해질 전망이다. 9일 삼성전자에 따르면 회사는 스마트 TV 내에 장착된 전자상거래 서비스 전용 결제...,20181009,에너지경제,tv
삼성전자 모자이크서 임직원 대상 AI 아이디어 발굴 토론회 진행, 삼성전자는 사내 집단지성 시스템 '모자이크'에서 10월 1일부터 12일까지 2주간 '소비자에게 새로운 가치를 줄 수 있는 생활 속 AI 시나리오를 토론해 봅시다'를 주제로 임직원들이...,20181009,녹색경제신문,시나리오
삼성전자 지역사회 공헌활동 활발,삼성전자가 10년 넘게 전국기능경기대회를 후원하는 등 지역사회에 도움이 되는 공헌활동을 벌이고 있다. 오는 12일까지 나주공고와 여수엑스포 등에서 열리는 ‘제 53회 전국기능경기대회’는 삼성전자가...,20181008,광주일보,전국
삼성전자 평택공장 구내식당 운영… 상인들 지역상권 몰락 방조 호소,삼성전자 평택공장 전경. 사진=연합 삼성전자 평택공장 전경. 사진=연합 삼성전자 평택 반도체공장 인근 상인들이 삼성 측이 공장 내 건설근로자의 지역식당 이용을 제한하며 지역상권 몰락을 방조하고 있다고 호소하고...,20181008,중부일보,공장
삼성전자 태국 야생동물 보호구역서 봉사활동 펼쳐,10월 4일부터 5일까지 삼성전자 태국법인 임직원들이 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 자연 생태계 재건을 위한 자원봉사 활동을 하고 있다.  [이코노뉴스=최아람...,20181009,이코노뉴스,태국
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
外人·기관 올 들어 가장 많이 팔아치운 삼성전자개인이 담았다,= 올 들어 외국인과 기관이 가장 많이 팔아치운 삼성전자를 개인들이 담은 것으로 나타났다. 개인이 가장 많이 사들인 종목은 삼성전자였다. 8일 한국거래소에 따르면 올해 1~9월 유가증권시장에서...,20181008,뉴시스 ,많이
마감신라젠 288억 지급 소송에 이틀 연속 하락삼성전자 사상 최대,"시가총액 상위주 가운데는 삼성전자, SK하이닉스, 셀트리온, 삼성바이오로직스 등이 올랐다. 반면 현대차, POSCO, 삼성물산, KB금융, LG화학 등은 내렸다. 이날...",20181008,아시아타임즈,위주
삼성전자 네트워크 장비 사업 ‘기지개’4위로 껑충,김영기 삼성전자 네트워크 사장이 지난들에게 5G 장비에 대해 설명하고 있다. ⓒ 삼성전자 글로벌 LTE 장비 시장서 ZTE제치고 11% 돌파 중국 5G 장비 NSA 테스트 참여...미국 인도서 공급 '활발' 삼성전자가...,20181008,데일리안 ,장비
삼성전자 AI 역량 강화에 21만 ‘집단지성’ 가동,삼성전자 사내 집단지성 시스템 ‘모자이크’에서 열린 AI 시나리오 토론회 포스터. / 삼성전자 제공 21만명에 달하는 삼성전자 임직원이 혁신 인공지능 제품과 서비스 개발을 위해 머리를 맞댄다. 삼성전자는...,20181009,IT조선,시나리오
삼성전자 태국 야생동물 보호구역서 생태계 재건 봉사활동,삼성전자 3년 전부터 태국서 다양한 봉사활동 등 사회공헌  = 삼성전자는 지난 4~5일 태국 칸차나부리 지역에 위치한 살락프라 야생동물 보호구역을 찾아 동물 주거환경 개선과 수자원...,20181009,인사이트,태국
삼성전자 ‘전국기능경기대회’ 12년 연속 후원,"▲ CNB뉴스, CNBNEWS, 씨앤비뉴스 삼성전자가 우수기능인력 육성과 저변 확대를 위해 ‘2018 전라남도 제53회 전국기능경기대회’를 후원한다고 7일 밝혔다. 이는 2007년부터 12년 연속 후원이다. 이번...",20181008,CNB뉴스,후원
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
外人·기관 올 들어 가장 많이 팔아치운 삼성전자개인이 담았다,= 올 들어 외국인과 기관이 가장 많이 팔아치운 삼성전자를 개인들이 담은 것으로 나타났다. 개인이 가장 많이 사들인 종목은 삼성전자였다. 8일 한국거래소에 따르면 올해 1~9월 유가증권시장에서...,20181008,뉴시스 ,많이
마감신라젠 288억 지급 소송에 이틀 연속 하락삼성전자 사상 최대,"시가총액 상위주 가운데는 삼성전자, SK하이닉스, 셀트리온, 삼성바이오로직스 등이 올랐다. 반면 현대차, POSCO, 삼성물산, KB금융, LG화학 등은 내렸다. 이날...",20181008,아시아타임즈,위주
삼성전자 네트워크 장비 사업 ‘기지개’4위로 껑충,김영기 삼성전자 네트워크 사장이 지난들에게 5G 장비에 대해 설명하고 있다. ⓒ 삼성전자 글로벌 LTE 장비 시장서 ZTE제치고 11% 돌파 중국 5G 장비 NSA 테스트 참여...미국 인도서 공급 '활발' 삼성전자가...,20181008,데일리안 ,장비
단독삼성 클라우드 1년 미사용 파일 강제삭제 물의,"이에 대해 삼성전자 관계자는 ""클라우드 용량을 효과적으로 쓰는 게 중요하다""며 ""소비자의 서비스 사용 패턴 등 여러 가지를 종합적으로 고려해 내린 결정이다""고 설명했다.   UPI뉴스 /  ngs@upinews.kr ",20181008,UPI뉴스,ngs
삼성 갤럭시앱스 이용자 급증한 배경은,삼성전자의 모바일 애플리케이션 마켓 '갤럭시앱스' 유저가 한달 간 140만명 증가했다.   8일 관련 업계에 따르면 지난달 셋 째주 기준 삼성전자의 모바일 앱 마켓 '갤럭시앱스' 주간순이용자가 전월대비 140만명...,20181008,더게임스,140만
삼성전자 全 임직원 AI 아이디어 발굴 나서, 삼성전자 임직원들이 혁신적인 인공지능 제품과 서비스 개발을 위해 머리를 맞댔다. 삼성전자는 사내 집단지성 시스템 '모자이크'에서 10월 1일부터 12일까지 2주간 '소비자에게 새로운...,20181009,이코노뉴스,맞댔다
삼성전자 태국 현지서 야생동물 보호 위한 자원봉사 실시,"삼성전자, 태국 현지서 야생동물 보호 위한 자원봉사 실시 삼성전자가 태국 현지 야생동물 보호구역을 찾아 자연 생태계 재건을 위한 자원봉사 활동을 실시했다고 9일 밝혔다. 지난 4, 5일 태국 칸차나부리...",20181009,브릿지경제,태국
불붙는 프리미엄폰 진검승부…삼성ㆍLGㆍ애플 3파전,"삼성전자는 지난 5일 ‘클라우드 실버’ 색상을 출시키도 했다. 경쟁사들의 프리미엄폰 출시를 염두에 두고 시장 방어에 나선 것으로 풀이된다. 하나금융투자는 갤럭시노트9의 첫 달 판매량이 138만대로, 전작...",20181008,헤럴드경제,출시
LG전자 제2의 싸이언 승부수…브랜드 통합 나서,"G와 V 시리즈는 모델명에서 온 것으로 삼성전자가 '갤럭시'라는 스마트폰만의 서브 브랜드를 사용해 상, 하반기에 각각 '갤럭시S 시리즈'와 '갤럭시노트 시리즈'를 출시하는 전략과는 차이가 있다. 최근 몇 년 사이에는...",20181008,뉴데일리,시리즈
外人·기관 올 들어 가장 많이 팔아치운 삼성전자개인이 담았다,= 올 들어 외국인과 기관이 가장 많이 팔아치운 삼성전자를 개인들이 담은 것으로 나타났다. 개인이 가장 많이 사들인 종목은 삼성전자였다. 8일 한국거래소에 따르면 올해 1~9월 유가증권시장에서...,20181008,뉴시스 ,많이
마감신라젠 288억 지급 소송에 이틀 연속 하락삼성전자 사상 최대,"시가총액 상위주 가운데는 삼성전자, SK하이닉스, 셀트리온, 삼성바이오로직스 등이 올랐다. 반면 현대차, POSCO, 삼성물산, KB금융, LG화학 등은 내렸다. 이날...",20181008,아시아타임즈,위주
